15123	0x9aa0x9cd0x9f00x9970x9b20x9ad	89
15542	0x9850x9ad0x9df	89
21452	0x9a40x9c70x99c0x9c00x9ae0x9a80x9be	89
24038	0x9b80x9be0x9b90x9b80x9bf0x995	89
25835	0x9a80x9bf0x9830x9b80x9820x9b60x9df	89
28520	0x9850x9950x9c10x9a40x9cb0x9ad0x9df	89
36183	0x9b60x9990x9cd0x9950x9be0x9b90x9c00x9a8	89
37831	0x9a80x9bf0x9b60x9990x9cd0x995	89
42561	0x9ac0x9be0x9b90x9be0x9a60x9c10x9f0	89
22425	0x9ae0x9b20x9df0x9be0x9a80x9bf0x9b2	90
26036	0x9ae0x9b20x9df0x9ac0x9be0x9df0x9c1	90
26037	0x9ae0x9b20x9df0x9aa0x9f10x9a8	90
33669	0x9ae0x9b20x9df0x9ac0x9be0x9a4	90
20376	0x9b80x9820x9950x9cd0x9b70x9c70x9aa0x9c7	91
20377	0x9ae0x9c10x9a00x9a40x9c7	91
20378	0x9ae0x9cb0x99f0x9f00x9930x9aa0x9f00x9a4	91
20379	0x9ae0x9cb0x99f0x9ae0x9be0x9a4	91
38502	0x9a50x9c10x9b20x9ae0x9c10x9b20x9950x9c8	91
41445	0x99a0x9ae0x9c10x9f10x9be0x987	91
41446	0x99a0x9c10x99f0x9bf0x9950x9c8	91
4531	0x99c0x9b20x99c0x9b20x9c00x9df0x9be	92
10007	0x9850x9820x9b60x9c10x9ae0x9be0x9a8	92
10008	0x9a60x9c00x9aa0x9cd0x9a40x9bf0x9ae0x9be0x9a8	92
20325	0x99a0x9950x99a0x9950x9c00x9df0x9be	92
21451	0x9a40x9c70x99c0x9cb0x9ae0x9df	92
23862	0x9a70x9950x9cd0x200c0x9a70x9950x9cd0x200c	92
23863	0x9a70x9950x9cd0x200c0x9a70x9950x9c00x9df0x9be	92
26783	0x9ad0x9be0x9b80x9cd0x9ac0x9a4	92
26784	0x9ad0x9be0x9b80x9cd0x9ac0x9f0	92
28933	0x9890x99d0x9bf0x9df0x9be0x9f0	92
28934	0x9890x99d0x9bf0x9df0x9be0x9f00x9c1	92
28935	0x9890x99d0x9be0x9f0	92
29691	0x9ad0x9f00x9950x9be0x9b2	92
32023	0x9a60x9c00x9aa0x9cd0x9a40x9bf0x9af0x9c10x9950x9cd0x9a4	92
32024	0x9aa0x9cd0x9f00x9cb0x99c0x9cd0x99c0x9cd0x9ac0x9b2	92
32025	0x9b80x9ae0x9c10x99c0x9cd0x99c0x9cd0x9ac0x9b2	92
32026	0x9b80x9c10x9aa0x9cd0x9f00x9ad	92
32027	0x9a60x9c00x9aa0x9cd0x9a40x9cb0x99c0x9cd0x99c0x9cd0x9ac0x9b2	92
32028	0x99c0x9b20x9ae0x9b20x9c00x9df0x9be	92
42013	0x9a60x9c00x9aa0x9cd0x9af0x9ae0x9be0x9a8	92
43754	0x9b80x9c10x99c0x9cd0x99c0x9cd0x9ac0x9b2	92
17415	0x9ae0x9a70x9cd0x9af0x9ad0x9cb0x9970x9c0	94
21542	0x9ab0x9be0x9b20x9c70x9990x9cd0x9970x9c0	94
29774	0x9ab0x9c80x9f00x9be0x9ae	94
12163	0x9b80x9cb0x9a60x9f00x9cd0x9af	95
12164	0x9ad0x9cd0x9f00x9be0x9a40x9c3	95
13595	0x9ad0x9cd0x9f00x9be0x9a40x9be	95
14071	0x9ad0x9c80x9df0x9be0x987	95
14072	0x9ad0x9df0x9be0x987	95
18180	0x9890x9aa0x99c	95
17448	0x9890x9b20x9c20x995	96
19565	0x9aa0x9c70x99a0x995	96
29939	0x9a80x9bf0x9df0x9810x9a40x9c0	96
29940	0x9a80x9bf0x9df0x9810x9a40x9c00x99a0x9f00x9be0x987	96
34054	0x9af0x9ae0x9a10x9be0x9950x9bf0x9a80x9c0	96
3782	0x9aa0x9cd0x9f00x9be0x9b80x9be0x9a6	97
6634	0x9a60x9be0x9b20x9be0x9a8	97
9312	0x9b90x9be0x9890x9b20x9c0	97
9716	0x9950x9be0x9f00x9c70x982	97
9717	0x9b90x9f00x9cd0x9ae0x9cd0x9af	97
10132	0x9b80x9cc0x9a7	97
12386	0x9ae0x9b90x9b2	97
14877	0x9aa0x9cd0x9f00x9be0x9950x9be0x9f0	97
21375	0x9870x9ae0x9be0x9f00x9a4	97
20529	0x9a40x9be0x995	98
29957	0x9a40x9c70x9930x9810x995	98
29958	0x9a40x9c70x9960x9c70x9a40x995	98
40399	0x9a40x9be0x9b90x9be0x995	98
40400	0x9a40x9be0x9990x9cd0x995	98
13992	0x9aa0x9be0x99a0x9c7	99
13993	0x9aa0x9bf0x99a0x9c7	99
7847	0x9b60x9cd0x9f00x9cb0x9a30x9bf	100
40732	0x9950x99f0x9bf0x9a60x9c70x9b6	100
36357	0x9950x9cd0x9f00x9df0x9950x9f00x9cd	101
9173	0x9b80x9810x99c0x9be	103
10355	0x9aa0x9bf0x99e0x9cd0x99c0x9f00x9be	103
10356	0x9aa0x9bf0x9810x99c0x9f00x9be	103
33698	0x9aa0x9bf0x99e0x9cd0x99c0x9f0	103
2495	0x9b80x9cd0x9a50x9bf0x9f0	104
4954	0x9a70x9c00x9f0	104
21141	0x99c0x9c10x9f0	104
23998	0x9a80x9bf0x9b70x9cd0x9950x9ae0x9cd0x9aa	104
27912	0x9b80x9c10x9a50x9bf0x9b2	104
15800	0x9aa0x9a60x9aa0x9cd0x9f00x9be0x9f00x9cd0x9a50x9c0	106
39641	0x9aa0x9a60x9be0x9950x9be0x9990x9cd0x9950x9cd0x9b70x9c0	106
20016	0x9b60x9bf0x9f00x9b80x9cd0x9a40x9cd0x9f00x9be0x9a3	107
35049	0x9b60x9bf0x9f00x9be0x9ad0x9f00x9a3	107
1578	0x9ae0x99f0x9f0	110
1047	0x9aa0x9a40x9bf	111
6982	0x9860x9b80x9cd0x9a40x9bf0x995	111
8977	0x9af0x9a40x9a8	111
10337	0x9860x9aa0x9a10x9be0x9b2	111
10338	0x9aa0x9cd0x9b00x9a40x9bf0x9aa0x9be0x9b2	111
17260	0x9aa0x9f00x9bf0x99a0x9f00x9cd0x9af0x9be	111
17261	0x9860x9b20x9aa0x9c80x99a0x9be0x9a8	111
24185	0x9b80x9a40x9cd0x200d0x9950x9be0x9f0	111
26729	0x9860x9ac0x9a60x9be0x9f0	111
29277	0x9860x9a60x9b2	111
13624	0x9ac0x9bf0x9f00x9be0x9b2	112
13625	0x9ac0x9bf0x9dc0x9be0x9b2	112
